descriptor_id	trace_id	size	live_count	allocation_calls	requested_bytes
31494	7853	36	4	356	144
31573	7851	36	4	356	144
31574	7851	24	6	534	144
31856	33938	48	3	186	144
31966	33968	48	3	186	144
32076	33998	48	3	138	144
9335	6042	141	1	1	141
10453	6058	47	3	3	141
10287	6060	14	10	10	140
15780	7264	140	1	1	140
15781	7265	140	1	1	140
15782	7266	140	1	1	140
15808	7272	140	1	1	140
15809	7273	140	1	1	140
15810	7274	140	1	1	140
27834	23241	70	2	2	140
31929	33944	35	4	248	140
32039	33974	35	4	248	140
32150	34004	35	4	184	140
9571	6042	69	2	2	138
10395	6060	46	3	3	138
4154	3791	8	17	21	136
4310	3752	68	2	2	136
4311	3753	68	2	2	136
4312	3754	68	2	2	136
10342	6058	34	4	4	136
12564	6556	136	1	1	136
14309	7264	136	1	1	136
14310	7265	136	1	1	136
14311	7266	136	1	1	136
14335	7272	136	1	1	136
14336	7273	136	1	1	136
14337	7274	136	1	1	136
19958	7804	17	8	721	136
20008	7851	17	8	713	136
20066	7920	17	8	721	136
21099	7268	136	1	1	136
21115	7271	136	1	1	136
23753	8476	136	1	1	136
24524	10991	136	1	1	136
24596	11182	136	1	1	136
28439	22079	68	2	2	136
32181	34025	8	17	612	136
10755	6058	27	5	5	135
3356	3200	134	1	1	134
8117	6042	67	2	2	134
3378	3222	132	1	1	132
4427	3752	132	1	1	132
4428	3753	132	1	1	132
4429	3754	132	1	1	132
10360	6058	44	3	3	132
12843	6874	11	12	12	132
28030	22079	66	2	2	132
31107	7920	11	12	1080	132
31362	7804	11	12	1080	132
31486	7851	11	12	1068	132
12840	6874	13	10	10	130
29013	25110	10	13	12151	130
29047	25136	10	13	12151	130
29066	25153	10	13	12100	130
30261	29464	10	13	12086	130
4022	3597	8	16	16	128
4736	4349	128	1	11271	128
5092	5199	128	1	11271	128
5143	5325	128	1	1	128
5606	5813	64	2	2	128
17393	7209	128	1	1	128
17394	7210	128	1	1	128
17395	7211	128	1	1	128
17396	7267	128	1	1	128
17397	7268	128	1	1	128
17398	7212	128	1	1	128
17415	7232	128	1	1	128
17416	7233	128	1	1	128
17417	7234	128	1	1	128
17418	7270	128	1	1	128
17419	7271	128	1	1	128
17420	7235	128	1	1	128
19350	7206	128	1	1	128
19351	7207	128	1	1	128
19352	7208	128	1	1	128
19365	7229	128	1	1	128
19366	7230	128	1	1	128
19367	7231	128	1	1	128
24418	10801	128	1	1	128
24550	11063	128	1	1	128
24569	11119	128	1	1	128
24578	11139	128	1	1	128
24594	11178	128	1	1	128
24601	11195	128	1	1	128
24613	11233	128	1	1	128
24673	11397	128	1	1	128
27984	21444	128	1	1	128
31131	7922	16	8	720	128
31386	7806	16	8	720	128
31510	7853	16	8	712	128
32350	34618	128	1	33	128
32362	34675	128	1	56	128
39567	59097	128	1	1	128
39569	59106	128	1	1	128
3472	3287	127	1	1	127
10345	6060	18	7	7	126
10785	6060	42	3	3	126
20162	7951	14	9	9	126
23525	8241	7	18	176296	126
31089	32970	7	18	1304	126
31099	32995	7	18	1308	126
31138	7922	14	9	810	126
31145	33009	7	18	1304	126
31344	33116	7	18	1304	126
31354	33141	7	18	1308	126
31393	7806	14	9	810	126
31400	33155	7	18	1304	126
31468	33185	7	18	1282	126
31478	33210	7	18	1286	126
31517	7853	14	9	801	126
31524	33224	7	18	1282	126
31592	33240	7	18	1251	126
36632	47749	14	9	27	126
36729	47858	14	9	27	126
36830	47970	14	9	27	126
10577	6058	25	5	5	125
28675	21444	125	1	1	125
8097	6042	62	2	2	124
17031	7206	124	1	1	124
17032	7207	124	1	1	124
17033	7208	124	1	1	124
17046	7229	124	1	1	124
17047	7230	124	1	1	124
17048	7231	124	1	1	124
6671	6042	123	1	1	123
3945	3532	120	1	1	120
4156	3795	8	15	20	120
5613	5813	120	1	1	120
5689	5871	12	10	10	120
10317	6058	12	10	10	120
10443	6058	30	4	4	120
10700	6058	15	8	8	120
15285	7264	24	5	5	120
15286	7265	24	5	5	120
15287	7266	24	5	5	120
15313	7272	24	5	5	120
15314	7273	24	5	5	120
15315	7274	24	5	5	120
19076	7209	24	5	5	120
19077	7210	24	5	5	120
19078	7211	24	5	5	120
19079	7267	24	5	5	120
19080	7212	24	5	5	120
19097	7232	24	5	5	120
19098	7233	24	5	5	120
19099	7234	24	5	5	120
19100	7270	24	5	5	120
19101	7235	24	5	5	120
19923	7775	120	1	964	120
19970	7818	120	1	964	120
20028	7887	120	1	964	120
21321	7267	120	1	1	120
21339	7270	120	1	1	120
22628	7268	120	1	1	120
22641	7271	120	1	1	120
24551	11066	120	1	1	120
24650	11333	120	1	1	120
24820	11998	120	1	1	120
25689	16762	15	8	8	120
31905	33944	60	2	124	120
32015	33974	60	2	124	120
32125	34004	60	2	92	120
33004	32767	15	8	21	120
33005	32778	15	8	1433	120
33006	32791	15	8	1433	120
33007	32796	15	8	1412	120
33012	32804	15	8	1412	120
33015	6977	15	8	56531	120
10518	6058	17	7	7	119
3640	3363	116	1	1	116
3641	3364	116	1	1	116
3642	3365	116	1	1	116
4255	3752	116	1	1	116
4256	3753	116	1	1	116
4257	3754	116	1	1	116
4591	3973	116	1	1	116
5225	5424	116	1	1	116
10041	6058	4	29	29	116
10435	6058	29	4	4	116
31153	7920	58	2	180	116
31408	7804	58	2	180	116
31532	7851	58	2	178	116
11714	6058	115	1	1	115
3411	3222	114	1	1	114
10620	6058	38	3	3	114
3661	3363	112	1	1	112
3662	3364	112	1	1	112
3663	3365	112	1	1	112
4161	3804	16	7	7	112
4364	3819	56	2	2	112
4365	3820	56	2	2	112
10815	6060	56	2	2	112
15850	7264	28	4	4	112
15851	7265	28	4	4	112
15852	7266	28	4	4	112
15878	7272	28	4	4	112
15879	7273	28	4	4	112
15880	7274	28	4	4	112
18225	7264	112	1	1	112
18226	7265	112	1	1	112
18227	7266	112	1	1	112
18241	7272	112	1	1	112
18242	7273	112	1	1	112
18243	7274	112	1	1	112
18683	7268	112	1	1	112
18701	7271	112	1	1	112
20161	7951	16	7	7	112
20585	8066	112	1	1	112
20586	8067	112	1	1	112
21125	7209	56	2	2	112
21126	7210	56	2	2	112
21127	7211	56	2	2	112
21128	7212	56	2	2	112
21141	7232	56	2	2	112
21142	7233	56	2	2	112
21143	7234	56	2	2	112
21144	7235	56	2	2	112
23752	8474	112	1	1	112
24431	10825	112	1	1	112
24638	11295	112	1	1	112
24748	11614	112	1	1	112
24758	11634	112	1	1	112
24823	12011	112	1	1	112
25395	15090	112	1	1	112
25396	15093	112	1	1	112
25682	16743	112	1	1	112
28761	24373	112	1	1	112
29301	25412	112	1	1	112
36541	47647	112	1	1	112
36542	47648	112	1	1	112
36627	47749	16	7	21	112
36724	47858	16	7	21	112
36825	47970	16	7	21	112
31191	7920	37	3	270	111
31446	7804	37	3	270	111
31570	7851	37	3	267	111
31896	33928	37	3	186	111
32006	33958	37	3	186	111
32116	33988	37	3	138	111
8811	6042	110	1	1	110
10686	6058	22	5	5	110
10708	6060	55	2	2	110
11641	6058	110	1	1	110
30965	32734	110	1	1	110
31192	7920	22	5	450	110
31447	7804	22	5	450	110
31571	7851	22	5	445	110
31879	33928	55	2	124	110
31897	33932	10	11	682	110
31989	33958	55	2	124	110
32007	33962	10	11	682	110
32099	33988	55	2	92	110
32117	33992	10	11	506	110
32191	34028	10	11	396	110
3408	3222	108	1	1	108
4389	3752	108	1	1	108
4390	3753	108	1	1	108
4391	3754	108	1	1	108
7261	6042	54	2	2	108
9889	6042	108	1	1	108
12068	6058	108	1	1	108
14303	7206	108	1	1	108
14304	7207	108	1	1	108
14305	7208	108	1	1	108
14327	7229	108	1	1	108
14328	7230	108	1	1	108
14329	7231	108	1	1	108
19969	7804	18	6	541	108
20019	7851	18	6	535	108
20077	7920	18	6	541	108
28312	22079	54	2	2	108
31889	33928	54	2	124	108
31892	33926	3	36	2232	108
31999	33958	54	2	124	108
32002	33956	3	36	2232	108
32109	33988	54	2	92	108
32112	33986	3	36	1656	108
32189	34025	3	36	1296	108
6667	6042	107	1	1	107
8185	6042	53	2	2	106
10607	6060	53	2	2	106
10423	6058	35	3	3	105
10496	6058	21	5	5	105
29306	25415	21	5	5	105
31114	7922	35	3	270	105
31169	33017	21	5	450	105
31369	7806	35	3	270	105
31424	33163	21	5	450	105
31493	7853	35	3	267	105
31548	33232	21	5	445	105
4158	3799	8	13	19	104
5257	5463	104	1	1	104
5286	5513	104	1	1	104
5288	5516	104	1	1	104
10094	6058	13	8	8	104
10526	6058	52	2	2	104
23806	8600	104	1	1	104
24574	11130	104	1	1	104
24642	11307	104	1	1	104
28585	22079	52	2	2	104
31171	7922	26	4	360	104
31426	7806	26	4	360	104
31550	7853	26	4	356	104
28435	22079	51	2	2	102
28448	21628	51	2	2	102
28475	21699	51	2	2	102
31154	7920	34	3	270	102
31409	7804	34	3	270	102
31533	7851	34	3	267	102
3564	3363	100	1	1	100
3565	3364	100	1	1	100
3566	3365	100	1	1	100
4354	3784	20	5	5	100
4355	3785	20	5	5	100
4526	3880	20	5	5	100
5308	5548	100	1	1	100
5309	5549	100	1	1	100
5310	5550	100	1	1	100
17811	7264	100	1	1	100
17812	7265	100	1	1	100
17813	7266	100	1	1	100
17821	7272	100	1	1	100
17822	7273	100	1	1	100
17823	7274	100	1	1	100
21096	7206	100	1	1	100
21097	7207	100	1	1	100
21098	7208	100	1	1	100
21112	7229	100	1	1	100
21113	7230	100	1	1	100
21114	7231	100	1	1	100
31106	7920	10	10	900	100
31361	7804	10	10	900	100
31485	7851	10	10	890	100
31917	33928	50	2	124	100
32027	33958	50	2	124	100
32137	33988	50	2	92	100
3352	3192	99	1	1	99
10375	6058	33	3	3	99
31127	7920	9	11	990	99
31382	7804	9	11	990	99
31506	7851	9	11	979	99
31884	33932	11	9	558	99
31994	33962	11	9	558	99
32104	33992	11	9	414	99
32187	34028	11	9	324	99
4528	3880	14	7	7	98
10551	6058	49	2	2	98
11716	6060	49	2	2	98
31907	33944	49	2	124	98
32017	33974	49	2	124	98
32127	34004	49	2	92	98
45	153	96	1	1	96
3358	3204	96	1	1	96
3739	3445	12	8	8	96
3740	3446	12	8	8	96
3741	3452	8	12	13	96
4159	3800	16	6	6	96
4229	3784	24	4	4	96
4230	3785	24	4	4	96
4520	3871	16	6	6	96
4583	3954	96	1	1	96
4754	4391	96	1	1	96
4755	4392	96	1	1	96
4915	4751	96	1	1	96
5045	5086	96	1	1	96
5229	5428	96	1	1	96
5234	5430	96	1	1	96
5239	5433	96	1	1	96
5273	5497	96	1	1	96
5283	5509	96	1	1	96
5290	5519	96	1	1	96
5294	5524	96	1	1	96
5620	5806	48	2	2	96
5728	5920	96	1	1	96
5741	5926	96	1	1	96
8387	6042	48	2	2	96
14114	7268	96	1	1	96
14136	7271	96	1	1	96
15998	7264	12	8	8	96
15999	7265	12	8	8	96
16000	7266	12	8	8	96
16016	7272	12	8	8	96
16017	7273	12	8	8	96
16018	7274	12	8	8	96
22046	7264	48	2	2	96
22047	7265	48	2	2	96
22048	7266	48	2	2	96
22072	7272	48	2	2	96
22073	7273	48	2	2	96
22074	7274	48	2	2	96
23532	8243	96	1	11108	96
24414	10783	96	1	1	96
24426	10818	96	1	1	96
24430	10823	96	1	1	96
24590	11167	96	1	1	96
24672	11395	96	1	1	96
25035	13360	96	1	1	96
27891	21444	48	2	2	96
28921	24793	96	1	1	96
29296	25409	96	1	1	96
30964	32732	96	1	1	96
31126	33003	96	1	90	96
31381	33149	96	1	90	96
31505	33218	96	1	89	96
9235	6042	95	1	1	95
31105	7920	5	19	1710	95
31360	7804	5	19	1710	95
31484	7851	5	19	1691	95
32433	32767	19	5	14	95
32435	32778	19	5	984	95
32437	32791	19	5	984	95
32440	32796	19	5	974	95
32450	32804	19	5	974	95
32488	6977	19	5	38641	95
11963	6060	47	2	2	94
10060	6062	4	23	23	92
10061	6063	4	23	23	92
10062	6064	4	23	23	92
10063	6065	4	23	23	92
18358	7264	92	1	1	92
18359	7265	92	1	1	92
18360	7266	92	1	1	92
18381	7272	92	1	1	92
18382	7273	92	1	1	92
18383	7274	92	1	1	92
28284	22079	46	2	2	92
31902	33928	23	4	248	92
32012	33958	23	4	248	92
32122	33988	23	4	184	92
3405	3222	90	1	1	90
8303	6042	45	2	2	90
10220	6060	30	3	3	90
10605	6058	45	2	2	90
11961	6058	90	1	1	90
20278	7951	18	5	5	90
28347	23241	90	1	1	90
31135	7922	18	5	450	90
31390	7806	18	5	450	90
31514	7853	18	5	445	90
31910	33944	45	2	124	90
31912	33928	45	2	124	90
32020	33974	45	2	124	90
32022	33958	45	2	124	90
32130	34004	45	2	92	90
32132	33988	45	2	92	90
36629	47749	18	5	15	90
36726	47858	18	5	15	90
36827	47970	18	5	15	90
5665	5841	88	1	1	88
8125	6042	44	2	2	88
18571	7209	88	1	1	88
18572	7210	88	1	1	88
18573	7211	88	1	1	88
18574	7267	88	1	1	88
18575	7268	88	1	1	88
18576	7212	88	1	1	88
18578	7232	88	1	1	88
18579	7233	88	1	1	88
18580	7234	88	1	1	88
18581	7270	88	1	1	88
18582	7271	88	1	1	88
18583	7235	88	1	1	88
24491	10926	88	1	1	88
24499	10934	88	1	1	88
24572	11126	88	1	1	88
24648	11327	88	1	1	88
10469	6058	43	2	2	86
31887	33942	17	5	310	85
31997	33972	17	5	310	85
32107	34002	17	5	230	85
4392	3752	84	1	1	84
4393	3753	84	1	1	84
4394	3754	84	1	1	84
10461	6058	28	3	3	84
29012	25110	6	14	12455	84
29046	25136	6	14	12455	84
29065	25153	6	14	12401	84
30260	29464	6	14	12387	84
36625	47749	12	7	21	84
36722	47858	12	7	21	84
36823	47970	12	7	21	84
9207	6042	83	1	1	83
10644	6060	83	1	1	83
3385	3222	82	1	1	82
8639	6042	82	1	1	82
10021	6058	9	9	9	81
3867	3465	20	4	4	80
4157	3796	16	5	5	80
4234	3819	40	2	2	80
4235	3820	40	2	2	80
4369	3752	80	1	1	80
4370	3753	80	1	1	80
4371	3754	80	1	1	80
4553	3898	80	1	1	80
5141	5319	80	1	1	80
5664	5841	80	1	1	80
10597	6058	8	10	10	80
10715	6058	80	1	1	80
10735	6058	40	2	2	80
11207	6058	10	8	8	80
17781	7267	80	1	1	80
17795	7270	80	1	1	80
19928	7783	8	10	7310	80
19975	7826	8	10	6590	80
20033	7895	8	10	7310	80
23177	7206	80	1	1	80
23178	7207	80	1	1	80
23179	7208	80	1	1	80
23193	7229	80	1	1	80
23194	7230	80	1	1	80
23195	7231	80	1	1	80
23727	8387	80	1	1	80
24512	10963	80	1	1	80
24618	11248	80	1	1	80
24633	11284	80	1	1	80
24634	11286	80	1	1	80
24676	11408	80	1	1	80
24695	11460	80	1	1	80
24753	11624	80	1	1	80
25359	15008	80	1	1	80
25363	15014	80	1	1	80
25927	16213	40	2	2	80
26437	19824	40	2	2	80
28493	21600	80	1	1	80
31601	33247	8	10	1280	80
31909	33936	20	4	248	80
32019	33966	20	4	248	80
32129	33996	20	4	184	80
9327	6042	39	2	2	78
10285	6058	39	2	2	78
27842	21444	39	2	2	78
28219	23241	78	1	1	78
31846	33928	13	6	372	78
31956	33958	13	6	372	78
32066	33988	13	6	276	78
4395	3752	76	1	1	76
4396	3753	76	1	1	76
4397	3754	76	1	1	76
5663	5841	76	1	1	76
21368	7206	76	1	1	76
21369	7207	76	1	1	76
21370	7208	76	1	1	76
21385	7229	76	1	1	76
21386	7230	76	1	1	76
21387	7231	76	1	1	76
31088	32967	4	19	1389	76
31193	7920	38	2	180	76
31343	33113	4	19	1389	76
31448	7804	38	2	180	76
31467	33182	4	19	1367	76
31572	7851	38	2	178	76
31595	33243	4	19	1334	76
31928	33942	19	4	248	76
32038	33972	19	4	248	76
32149	34002	19	4	184	76
32194	34025	19	4	144	76
8221	6042	75	1	1	75
36633	47749	15	5	15	75
36730	47858	15	5	15	75
36831	47970	15	5	15	75
3389	3222	74	1	1	74
31874	33944	37	2	124	74
31984	33974	37	2	124	74
32094	34004	37	2	92	74
276	571	72	1	1	72
277	572	72	1	1	72
278	573	72	1	1	72
4435	3752	72	1	1	72
4436	3753	72	1	1	72
4437	3754	72	1	1	72
4510	3851	72	1	1	72
4511	3852	72	1	1	72
4512	3853	72	1	1	72
4513	3854	72	1	1	72
4531	3875	24	3	3	72
5226	5425	72	1	1	72
5607	5813	72	1	1	72
5659	5841	72	1	1	72
10086	6058	6	12	12	72
12188	6060	72	1	1	72
13052	7063	72	1	11260	72
14463	7209	72	1	1	72
14464	7210	72	1	1	72
14465	7211	72	1	1	72
14466	7264	72	1	1	72
14467	7265	72	1	1	72
14468	7266	72	1	1	72
14469	7267	72	1	1	72
14470	7212	72	1	1	72
14487	7232	72	1	1	72
14488	7233	72	1	1	72
14489	7234	72	1	1	72
14490	7270	72	1	1	72
14491	7235	72	1	1	72
14492	7272	72	1	1	72
14493	7273	72	1	1	72
14494	7274	72	1	1	72
20280	7951	12	6	6	72
24517	10974	72	1	1	72
24609	11222	72	1	1	72
24623	11257	72	1	1	72
25365	15017	72	1	1	72
25479	15676	72	1	1	72
25868	16762	12	6	6	72
26274	18912	72	1	1	72
27392	22079	36	2	2	72
31864	33926	8	9	558	72
31974	33956	8	9	558	72
32084	33986	8	9	414	72
3395	3230	35	2	2	70
10543	6058	5	14	14	70
11157	6058	14	5	5	70
12189	6060	70	1	1	70
27833	22079	35	2	4	70
29311	25415	10	7	7	70
31175	33017	10	7	630	70
31200	7920	35	2	180	70
31430	33163	10	7	630	70
31455	7804	35	2	180	70
31554	33232	10	7	623	70
31579	7851	35	2	178	70
31108	7922	23	3	270	69
31363	7806	23	3	270	69
31487	7853	23	3	267	69
34381	41077	69	1	1	69
5656	5841	68	1	1	68
10416	6060	68	1	1	68
17390	7206	68	1	1	68
17391	7207	68	1	1	68
17392	7208	68	1	1	68
17412	7229	68	1	1	68
17413	7230	68	1	1	68
17414	7231	68	1	1	68
20281	7951	17	4	4	68
27068	21628	34	2	2	68
27086	21699	34	2	2	68
31137	7922	17	4	360	68
31392	7806	17	4	360	68
31516	7853	17	4	356	68
31906	33944	34	2	124	68
32016	33974	34	2	124	68
32126	34004	34	2	92	68
36631	47749	17	4	12	68
36728	47858	17	4	12	68
36829	47970	17	4	12	68
10445	6060	67	1	1	67
12251	6058	66	1	1	66
12841	6876	66	1	1	66
20279	7951	11	6	6	66
23511	8222	22	3	3	66
31136	7922	11	6	540	66
31391	7806	11	6	540	66
31515	7853	11	6	534	66
36630	47749	11	6	18	66
36727	47858	11	6	18	66
36828	47970	11	6	18	66
61	204	64	1	1	64
3355	3198	64	1	1	64
3946	3543	32	2	2	64
4023	3605	64	1	1	64
4155	3792	16	4	4	64
4273	3826	8	8	43	64
4325	3784	32	2	2	64
4326	3785	32	2	2	64
4356	3784	64	1	1	64
4357	3785	64	1	1	64
4533	3875	16	4	4	64
4549	3892	64	1	1	64
4914	4750	64	1	1	64
5682	5871	16	4	4	64
10333	6058	32	2	2	64
12349	6166	64	1	1	64
12360	6189	64	1	2	64
12687	6605	32	2	9	64
12693	6677	64	1	1	64
12694	6678	64	1	1	64
19392	7209	64	1	1	64
19393	7210	64	1	1	64
19394	7211	64	1	1	64
19395	7267	64	1	1	64
19396	7268	64	1	1	64
19397	7212	64	1	1	64
19411	7232	64	1	1	64
19412	7233	64	1	1	64
19413	7234	64	1	1	64
19414	7270	64	1	1	64
19415	7271	64	1	1	64
19416	7235	64	1	1	64
23730	8395	64	1	1	64
24385	10695	64	1	1	64
24423	10815	64	1	1	64
24490	10924	64	1	1	64
24492	10927	64	1	1	64
24496	10931	64	1	1	64
24526	10998	64	1	1	64
24534	11019	64	1	1	64
24535	11022	64	1	1	64
24585	11155	64	1	1	64
24611	11227	64	1	1	64
24637	11293	64	1	1	64
24639	11298	64	1	1	64
24812	11965	64	1	1	64
24813	11967	64	1	1	64
25360	15009	64	1	1	64
25362	15012	64	1	1	64
25364	15015	64	1	1	64
26028	16762	32	2	2	64
26436	19821	32	2	2	64
27091	21723	64	1	1	64
29312	25415	16	4	4	64
31177	33017	16	4	360	64
31199	7920	32	2	180	64
31432	33163	16	4	360	64
31454	7804	32	2	180	64
31556	33232	16	4	356	64
31578	7851	32	2	178	64
31785	33776	64	1	1	64
31872	33942	8	8	496	64
31982	33972	8	8	496	64
32092	34002	8	8	368	64
32958	36489	64	1	10	64
35535	44605	64	1	1	64
26	90	63	1	1	63
30	103	63	1	1	63
3402	3222	63	1	1	63
4505	3846	63	1	1	63
4601	3995	63	1	1	63
5541	5737	63	1	1	63
7211	6042	63	1	1	63
10307	6058	31	2	2	62
31869	33928	62	1	62	62
31979	33958	62	1	62	62
32089	33988	62	1	46	62
31861	33936	61	1	62	61
31971	33966	61	1	62	61
32081	33996	61	1	46	61
3365	3212	6	10	10	60
3819	3465	3	20	20	60
4280	3771	20	3	3	60
4281	3772	20	3	3	60
4384	3784	60	1	1	60
4385	3785	60	1	1	60
4757	4395	60	1	11271	60
10078	6058	2	30	30	60
20159	7951	20	3	3	60
20282	7951	15	4	4	60
20587	8066	60	1	1	60
20588	8067	60	1	1	60
20876	7264	60	1	1	60
20877	7265	60	1	1	60
20878	7266	60	1	1	60
20895	7272	60	1	1	60
20896	7273	60	1	1	60
20897	7274	60	1	1	60
29237	25377	60	1	1	60
31133	7922	20	3	270	60
31139	7922	15	4	360	60
31182	7926	20	3	270	60
31183	7927	20	3	270	60
31388	7806	20	3	270	60
31394	7806	15	4	360	60
31437	7810	20	3	270	60
31438	7811	20	3	270	60
31512	7853	20	3	267	60
31518	7853	15	4	356	60
31561	7857	20	3	267	60
31562	7858	20	3	267	60
31881	33926	15	4	248	60
31991	33956	15	4	248	60
32101	33986	15	4	184	60
32185	34025	15	4	144	60
35542	32734	60	1	1	60
36628	47749	20	3	9	60
36725	47858	20	3	9	60
36826	47970	20	3	9	60
11692	6058	59	1	1	59
314	692	58	1	1	58
9557	6042	58	1	1	58
24433	10829	58	1	1	58
24434	10830	58	1	1	58
9843	6042	57	1	1	57
28418	21444	57	1	1	57
28492	22079	57	1	1	57
28498	21628	57	1	1	57
28515	21699	57	1	1	57
3906	3527	8	7	1364	56
4913	4748	56	1	1	56
5137	5309	56	1	1	56
5249	5447	56	1	1	56
8367	6042	56	1	1	56
10813	6058	56	1	1	56
12356	6181	56	1	2	56
21371	7267	56	1	1	56
21388	7270	56	1	1	56
23735	8416	56	1	1	56
23812	8616	56	1	1	56
23815	8624	56	1	1	56
23818	8632	56	1	1	56
24387	10703	56	1	1	56
24455	10879	56	1	1	56
24494	10929	56	1	1	56
24497	10932	56	1	1	56
24510	10956	56	1	1	56
24540	11034	56	1	1	56
24541	11036	56	1	1	56
24566	11109	56	1	1	56
24576	11135	56	1	1	56
24629	11276	56	1	1	56
24683	11428	56	1	1	56
26577	20443	56	1	1	56
28770	24403	56	1	1	56
29015	25110	7	8	7194	56
29049	25136	7	8	7194	56
29068	25153	7	8	7162	56
30257	29464	7	8	7154	56
31176	7922	28	2	180	56
31431	7806	28	2	180	56
31555	7853	28	2	178	56
31886	33944	56	1	62	56
31996	33974	56	1	62	56
32106	34004	56	1	46	56
11335	6058	55	1	1	55
24880	12435	55	1	1	55
6681	6042	18	3	3	54
28400	21628	54	1	1	54
28412	21699	54	1	1	54
31087	32966	3	18	1304	54
31342	33112	3	18	1304	54
31466	33181	3	18	1282	54
31594	33243	3	18	1251	54
31332	33097	53	1	1	53
7263	6042	26	2	2	52
10645	6060	52	1	1	52
11479	6058	26	2	2	52
31333	33097	52	1	1	52
9911	6042	51	1	1	51
11700	6058	51	1	1	51
12690	6670	51	1	3	51
30938	29068	51	1	412	51
30958	29385	51	1	412	51
30962	29402	51	1	412	51
30980	29418	51	1	6584	51
30982	29426	51	1	6584	51
31078	7476	51	1	691	51
26032	16762	25	2	2	50
28609	21628	50	1	1	50
28671	21699	50	1	1	50
31916	33944	25	2	124	50
32026	33974	25	2	124	50
32136	34004	25	2	92	50
37249	5186	49	1	8136	49
37407	32734	49	1	1	49
3388	3218	48	1	1	48
4163	3808	16	3	3	48
4503	3842	48	1	1	48
4581	3952	48	1	1	48
4605	4006	48	1	1	48
4607	4010	48	1	1	48
5138	5312	48	1	1	48
5147	5343	48	1	1	48
5252	5455	48	1	1	48
5253	5456	48	1	1	48
5311	5551	48	1	1	48
5312	5552	48	1	1	48
10070	6058	3	16	16	48
10634	6058	24	2	2	48
11615	6058	48	1	1	48
12358	6187	48	1	2	48
12359	6188	48	1	2	48
12692	6676	48	1	1	48
15922	7264	16	3	3	48
15923	7265	16	3	3	48
15924	7266	16	3	3	48
15948	7272	16	3	3	48
15949	7273	16	3	3	48
15950	7274	16	3	3	48
19962	7804	8	6	541	48
20012	7851	8	6	535	48
20070	7920	8	6	541	48
24380	10680	48	1	1	48
24383	10689	48	1	1	48
24406	10761	48	1	1	48
24407	10762	48	1	1	48
24411	10775	48	1	1	48
24412	10776	48	1	1	48
24486	10917	48	1	1	48
24518	10976	48	1	1	48
24575	11133	48	1	1	48
24615	11239	48	1	1	48
24635	11288	48	1	1	48
24816	11979	48	1	1	48
25004	13154	24	2	4	48
25354	14993	48	1	1	48
26583	20456	48	1	1	48
28366	23852	24	2	4	48
28918	24784	48	1	1	48
29517	26235	8	6	26	48
30265	29462	24	2	1347	48
30999	25108	48	1	304	48
31015	25134	48	1	304	48
31023	25151	48	1	301	48
31920	33926	16	3	186	48
32030	33956	16	3	186	48
32141	33986	16	3	138	48
32192	34025	16	3	108	48
32242	34194	24	2	4	48
32913	36355	24	2	4	48
34500	41613	48	1	1	48
34671	42125	48	1	1	48
38346	53526	48	1	1	48
24879	12432	47	1	1	47
30114	29074	47	1	686	47
30186	29391	47	1	686	47
30202	29408	47	1	686	47
30218	29424	47	1	11056	47
30226	29432	47	1	11056	47
18	56	46	1	1	46
35	119	46	1	1	46
40	136	46	1	1	46
289	601	46	1	1	46
294	618	46	1	1	46
10391	6058	46	1	1	46
10777	6058	23	2	2	46
20277	7951	23	2	2	46
36626	47749	23	2	6	46
36723	47858	23	2	6	46
36824	47970	23	2	6	46
29018	25106	5	9	8249	45
29052	25132	5	9	8249	45
29071	25149	5	9	8214	45
30262	29461	5	9	8205	45
3381	3222	44	1	1	44
5616	5806	44	1	1	44
26496	20148	44	1	1	44
29303	25415	11	4	4	44
31157	33017	11	4	360	44
31412	33163	11	4	360	44
31536	33232	11	4	356	44
31873	33944	22	2	124	44
31983	33974	22	2	124	44
32093	34004	22	2	92	44
33044	29074	43	1	56	43
33054	29389	43	1	56	43
33056	29408	43	1	56	43
33058	29424	43	1	714	43
33059	29432	43	1	714	43
10804	6058	42	1	1	42
13012	6977	21	2	21981	42
29313	25415	14	3	3	42
31004	32778	21	2	552	42
31020	32791	21	2	552	42
31028	32796	21	2	544	42
31043	32804	21	2	544	42
31178	33017	14	3	270	42
31334	33097	21	2	2	42
31433	33163	14	3	270	42
31557	33232	14	3	267	42
31894	33944	42	1	62	42
32004	33974	42	1	62	42
32114	34004	42	1	46	42
35417	32767	21	2	5	42
27864	22079	41	1	1	41
31196	7920	41	1	90	41
31451	7804	41	1	90	41
31575	7851	41	1	89	41
31915	33944	41	1	62	41
32025	33974	41	1	62	41
32135	34004	41	1	46	41
4056	3661	8	5	5	40
4162	3807	8	5	8	40
4433	3784	40	1	1	40
4434	3785	40	1	1	40
4502	3841	40	1	1	40
4506	3847	40	1	1	40
4507	3848	40	1	1	40
5044	5085	40	1	1	40
5266	5488	40	1	1	40
5268	5490	40	1	1	40
12417	6305	40	1	2	40
12418	6306	40	1	2	40
12433	6347	40	1	28691	40
12434	6348	40	1	28691	40
12579	6598	40	1	1	40
13016	6983	8	5	56300	40
18133	7209	40	1	1	40
18134	7210	40	1	1	40
18135	7211	40	1	1	40
18136	7267	40	1	1	40
